Invoice_ID,Date,Product,Category,Region,Customer,Units_Sold,Unit_Price,Discount,Payment_Method,Salesperson,Sales,Cost,Profit,Month,Quarter,Year
INV-038911,2022-11-24,Product_40,Electronics,South,Customer_734,48,376.71,0.13,PayPal,Salesperson_55,15731.41,9557.16,6174.25,11,4,2022
INV-001792,2020-02-03,Product_20,Sports,Central,Customer_624,49,161.85,0.28,Credit Card,Salesperson_72,5710.07,3383.71,2326.36,2,1,2020
INV-043759,2022-04-11,Product_34,Electronics,North,Customer_251,28,72.49,0.11,PayPal,Salesperson_59,1806.45,1059.31,747.14,4,2,2022
INV-002902,2021-02-11,Product_35,Toys,West,Customer_41,29,264.08,0.25,PayPal,Salesperson_20,5743.74,5070.57,673.17,2,1,2021
INV-021267,2018-11-17,Product_28,Sports,West,Customer_489,11,266.01,0.24,Debit Card,Salesperson_54,2223.84,1615.86,607.98,11,4,2018
INV-003984,2019-12-09,Product_28,Sports,East,Customer_147,9,458.52,0.22,Bank Transfer,Salesperson_67,3218.81,1947.59,1271.22,12,4,2019
INV-002753,2019-11-17,Product_20,Clothing,West,Customer_160,42,306.65,0.05,Credit Card,Salesperson_14,12235.34,6612.86,5622.48,11,4,2019
INV-024296,2022-01-08,Product_9,Clothing,North,Customer_350,33,222.3,0.05,Credit Card,Salesperson_35,6969.1,3361.39,3607.71,1,1,2022
INV-002069,2022-05-28,Product_19,Electronics,North,Customer_475,39,181.04,0.25,Cash,Salesperson_80,5295.42,4442.39,853.03,5,2,2022
INV-011832,2021-12-05,Product_33,Home & Garden,South,Customer_110,12,304.35,0.26,PayPal,Salesperson_77,2702.63,2028.72,673.91,12,4,2021
INV-012257,2022-08-09,Product_1,Sports,North,Customer_467,43,317.01,0.03,PayPal,Salesperson_21,13222.49,7823.31,5399.18,8,3,2022
INV-001289,2019-12-30,Product_24,Electronics,West,Customer_756,43,371.85,0.18,Credit Card,Salesperson_90,13111.43,7661.55,5449.88,12,4,2019
INV-033040,2021-02-04,,Home & Garden,South,Customer_246,14,454.26,0.24,Cash,Salesperson_25,4833.33,3235.06,1598.27,2,1,2021
INV-014825,2019-01-31,Product_5,Toys,West,Customer_516,1,468.27,0.23,PayPal,Salesperson_5,360.57,320.62,39.95,1,1,2019
INV-043800,2018-02-11,Product_34,Home & Garden,North,Customer_877,2,301.54,0.29,Credit Card,Salesperson_25,428.19,382.95,45.24,2,1,2018
INV-047467,2020-06-12,Product_15,Toys,North,Customer_716,38,166.01,0.14,Debit Card,Salesperson_76,5425.21,3308.14,2117.07,6,2,2020
INV-015151,2021-04-02,Product_35,Sports,East,Customer_498,9,49.62,0.02,Cash,Salesperson_99,437.65,219.04,218.61,4,2,2021
INV-030264,2022-03-26,Product_25,Electronics,South,Customer_964,20,345.68,0.26,Cash,Salesperson_54,5116.06,4648.59,467.47,3,1,2022
INV-033255,2018-03-22,Product_44,Toys,West,Customer_975,5,297.61,0.29,Cash,Salesperson_11,1056.52,778.79,277.73,3,1,2018
INV-024509,2021-04-09,Product_26,Electronics,Central,Customer_907,31,53.6,0.16,Cash,Salesperson_3,1395.74,1004.22,391.52,4,2,2021
INV-043595,2020-12-09,Product_8,Sports,North,Customer_556,27,455.74,0.23,Credit Card,Salesperson_24,9474.83,8506.89,967.94,12,4,2020
INV-028541,2018-11-19,Product_19,Home & Garden,Central,Customer_533,12,179.81,0.1,Bank Transfer,Salesperson_14,1941.95,1449.91,492.04,11,4,2018
INV-031775,2020-06-12,Product_40,Home & Garden,North,Customer_662,15,249.86,0.14,Credit Card,Salesperson_37,3223.19,1996.99,1226.2,6,2,2020
INV-011786,2020-01-16,Product_25,Electronics,Central,Customer_206,19,21.55,0.22,PayPal,Salesperson_20,319.37,237.81,81.56,1,1,2020
INV-012086,2020-08-15,Product_3,Toys,North,Customer_27,4,167.68,0.22,Bank Transfer,Salesperson_56,523.16,315.46,207.7,8,3,2020
INV-026596,2022-08-02,Product_11,Clothing,West,Customer_767,9,328.37,0.19,Debit Card,Salesperson_95,2393.82,1507.1,886.72,8,3,2022
INV-007212,2022-03-27,Product_49,Clothing,West,Customer_911,13,388.74,0.05,Cash,Salesperson_51,4800.94,2746.04,2054.9,3,1,2022
INV-008910,2018-09-17,Product_24,Sports,East,Customer_102,9,429.69,0.13,Credit Card,Salesperson_24,3364.47,2068.45,1296.02,9,3,2018
INV-030285,2020-01-09,Product_36,Electronics,West,Customer_562,35,399.99,0.05,Cash,Salesperson_49,13299.67,9095.35,4204.32,1,1,2020
INV-039348,2019-10-30,Product_14,Electronics,South,Customer_557,37,487.06,0.14,Credit Card,Salesperson_57,15498.25,11067.44,4430.81,10,4,2019
INV-030157,2022-01-08,Product_4,Sports,Central,Customer_91,10,208.21,0.1,Credit Card,Salesperson_1,1873.89,1148.27,725.62,1,1,2022
INV-018574,2020-08-04,Product_26,Home & Garden,South,Customer_518,11,98.67,0.13,Debit Card,Salesperson_32,944.27,499.04,445.23,8,3,2020
INV-002452,2019-09-19,Product_3,Home & Garden,West,Customer_153,26,370.46,0.07,Debit Card,Salesperson_54,8957.72,5750.12,3207.6,9,3,2019
INV-034878,2020-03-21,Product_24,Toys,East,Customer_714,4,68.84,0.08,Cash,Salesperson_4,253.33,160.55,92.78,3,1,2020
INV-015858,2019-09-03,Product_38,Sports,East,Customer_986,48,297.18,0.22,PayPal,Salesperson_90,11126.42,8073.18,3053.24,9,3,2019
INV-027692,2018-06-03,Product_30,Sports,West,Customer_15,25,238.26,0.25,PayPal,Salesperson_46,4467.38,3924.41,542.97,6,2,2018
INV-043502,2021-03-09,Product_41,Home & Garden,East,Customer_555,35,417.81,0.05,Cash,Salesperson_41,13892.18,6154.19,7737.99,3,1,2021
INV-023528,2022-11-23,Product_31,Electronics,South,Customer_868,20,144.88,0.29,,Salesperson_6,2057.3,1993.42,63.88,11,4,2022
INV-030721,2021-10-21,Product_28,Clothing,East,Customer_61,45,408.72,0.29,Debit Card,Salesperson_57,13058.6,9291.89,3766.71,10,4,2021
INV-029210,2020-10-18,Product_35,Toys,West,Customer_194,42,445.31,0.19,Bank Transfer,Salesperson_33,15149.45,7718.6,7430.85,10,4,2020
INV-004285,2021-10-06,Product_36,Sports,North,Customer_274,33,217.42,0.15,Credit Card,Salesperson_7,6098.63,3316.18,2782.45,10,4,2021
INV-005892,2019-07-13,Product_20,Toys,West,Customer_284,41,105.32,0.09,PayPal,Salesperson_52,3929.49,2761.27,1168.22,7,3,2019
INV-018046,2022-06-06,Product_30,Sports,Central,Customer_337,18,185.61,0.1,Credit Card,Salesperson_33,3006.88,1667.66,1339.22,6,2,2022
INV-041304,2022-10-18,Product_15,Electronics,South,Customer_979,19,126.96,0.06,Credit Card,Salesperson_29,2267.51,1185.23,1082.28,10,4,2022
INV-005490,2019-04-07,Product_26,Sports,East,Customer_670,30,365.6,0.22,PayPal,Salesperson_32,8555.04,6254.22,2300.82,4,2,2019
INV-035896,2021-12-10,Product_43,Electronics,Central,Customer_784,38,356.21,0.28,Cash,Salesperson_76,9745.91,7941.23,1804.68,12,4,2021
INV-030713,2022-11-09,Product_33,Electronics,South,Customer_769,26,182.06,0.15,Credit Card,Salesperson_63,4023.53,2975.72,1047.81,11,4,2022
INV-026560,2020-05-19,Product_31,Toys,North,Customer_54,12,473.64,0.1,Credit Card,Salesperson_54,5115.31,3808.28,1307.03,5,2,2020
INV-038552,2021-12-02,Product_26,Electronics,South,Customer_683,32,20.23,0.19,Cash,Salesperson_12,524.36,407.56,116.8,12,4,2021
INV-001108,2018-12-10,Product_41,Toys,North,Customer_833,27,293.1,0.17,Credit Card,Salesperson_29,6568.37,4785.43,1782.94,12,4,2018
INV-000993,2021-11-22,Product_42,Clothing,South,Customer_711,18,227.65,0.05,PayPal,Salesperson_51,3892.81,2652.77,1240.04,11,4,2021
INV-045186,2022-10-16,Product_40,Toys,East,Customer_810,25,429.41,0.0,PayPal,Salesperson_45,10735.25,4793.96,5941.29,10,4,2022
INV-001422,2020-07-06,Product_44,Toys,South,Customer_916,14,174.53,0.13,PayPal,Salesperson_66,2125.78,1202.23,923.55,7,3,2020
INV-000397,2019-11-26,Product_43,Electronics,West,Customer_3,32,431.39,0.12,Credit Card,Salesperson_11,12147.94,9607.76,2540.18,11,4,2019
INV-021933,2018-05-31,Product_43,Toys,North,Customer_224,19,55.19,0.11,PayPal,Salesperson_52,933.26,675.87,257.39,5,2,2018
INV-001822,2020-01-08,Product_32,Sports,West,Customer_837,37,308.92,0.26,Debit Card,Salesperson_88,8458.23,5827.01,2631.22,1,1,2020
INV-011777,2022-12-29,Product_18,Home & Garden,East,Customer_333,17,263.31,0.26,Bank Transfer,Salesperson_96,3312.44,1988.44,1324.0,12,4,2022
INV-023342,2019-10-29,Product_18,Clothing,North,Customer_823,20,315.59,0.0,Credit Card,Salesperson_99,6311.8,4220.59,2091.21,10,4,2019
INV-033868,2020-06-15,Product_6,Home & Garden,East,Customer_607,28,467.33,0.0,Credit Card,Salesperson_7,13085.24,7608.14,5477.1,6,2,2020
INV-022040,2020-11-14,Product_45,Home & Garden,North,Customer_89,2,33.48,0.01,Debit Card,Salesperson_12,66.29,31.81,34.48,11,4,2020
INV-041629,2019-10-23,Product_29,Sports,North,Customer_69,12,72.4,0.02,Cash,Salesperson_8,851.42,399.65,451.77,10,4,2019
INV-012456,2022-06-16,Product_11,Electronics,East,Customer_750,19,10.64,0.08,Bank Transfer,Salesperson_58,185.99,113.72,72.27,6,2,2022
INV-032374,2020-10-27,Product_11,Electronics,Central,Customer_569,48,284.66,0.28,Bank Transfer,Salesperson_95,9837.85,5786.26,4051.59,10,4,2020
INV-043433,2018-05-28,Product_15,Toys,Central,Customer_795,16,359.95,0.12,Credit Card,Salesperson_92,5068.1,3569.89,1498.21,5,2,2018
INV-032783,2020-10-26,Product_49,Home & Garden,East,Customer_554,5,282.45,0.1,Debit Card,Salesperson_26,1271.03,664.2,606.83,10,4,2020
INV-026249,2018-10-14,Product_28,Sports,East,Customer_160,17,299.55,0.14,Credit Card,Salesperson_25,4379.42,2350.75,2028.67,10,4,2018
INV-027497,2020-05-30,Product_35,Clothing,Central,Customer_633,48,52.05,0.26,Cash,Salesperson_69,1848.82,1201.24,647.58,5,2,2020
INV-049800,2020-12-11,Product_41,Home & Garden,Central,Customer_743,35,449.78,0.01,Cash,Salesperson_84,15584.88,9731.55,5853.33,12,4,2020
INV-004044,2022-11-03,Product_1,Clothing,South,Customer_650,46,203.0,0.09,Bank Transfer,Salesperson_31,8497.58,4182.51,4315.07,11,4,2022
INV-009087,2020-06-11,Product_28,Clothing,East,Customer_285,33,69.75,0.27,Cash,Salesperson_35,1680.28,1025.31,654.97,6,2,2020
INV-035171,2019-08-14,Product_21,Toys,West,Customer_433,34,53.19,0.06,Bank Transfer,Salesperson_1,1699.95,804.6,895.35,8,3,2019
INV-016492,2019-09-28,Product_42,Clothing,West,Customer_934,41,221.27,0.09,Credit Card,Salesperson_88,8255.58,6066.63,2188.95,9,3,2019
INV-012741,2022-09-09,Product_10,Electronics,West,Customer_425,39,467.99,0.07,Credit Card,Salesperson_59,16974.0,10424.71,6549.29,9,3,2022
INV-034743,2020-02-20,Product_29,Home & Garden,West,Customer_69,15,195.81,0.19,PayPal,Salesperson_49,2379.09,1592.69,786.4,2,1,2020
INV-008790,2018-04-05,Product_11,Home & Garden,East,Customer_435,44,242.24,0.03,PayPal,Salesperson_94,10338.8,5888.88,4449.92,4,2,2018
INV-013844,2018-09-30,Product_7,Electronics,South,Customer_623,42,164.71,0.04,Bank Transfer,Salesperson_85,6641.11,4141.67,2499.44,9,3,2018
INV-026437,2022-07-15,Product_45,Toys,North,Customer_995,24,460.32,0.2,Cash,Salesperson_29,8838.14,6729.39,2108.75,7,3,2022
INV-044176,2021-12-07,Product_7,Electronics,West,Customer_302,31,137.11,0.01,Debit Card,Salesperson_85,4207.91,1943.67,2264.24,12,4,2021
INV-005502,2020-09-09,Product_3,Clothing,Central,Customer_956,24,77.57,0.18,PayPal,Salesperson_87,1526.58,1134.14,392.44,9,3,2020
INV-039815,2018-04-09,Product_2,Electronics,East,Customer_274,9,312.35,0.16,Bank Transfer,Salesperson_77,2361.37,1672.85,688.52,4,2,2018
INV-035186,2018-11-29,Product_41,Clothing,North,Customer_904,49,414.06,0.2,Credit Card,Salesperson_16,16231.15,14003.16,2227.99,11,4,2018
INV-004917,2020-12-10,Product_27,Toys,West,Customer_945,38,335.87,0.04,Credit Card,Salesperson_15,12252.54,6954.13,5298.41,12,4,2020
INV-024458,2018-06-05,Product_32,Electronics,North,Customer_960,39,436.78,0.05,Debit Card,Salesperson_40,16182.7,11116.17,5066.53,6,2,2018
INV-016936,2019-11-13,Product_28,Electronics,Central,Customer_157,43,206.47,0.16,PayPal,Salesperson_91,7457.7,5608.11,1849.59,11,4,2019
INV-015758,2021-10-29,Product_2,Sports,West,Customer_755,18,338.1,0.23,Debit Card,Salesperson_26,4686.07,4125.91,560.16,10,4,2021
INV-040613,2022-08-16,Product_10,Electronics,South,Customer_273,29,460.08,0.27,PayPal,Salesperson_89,9739.89,9279.04,460.85,8,3,2022
INV-043388,2018-11-23,Product_49,Home & Garden,Central,Customer_802,3,69.75,0.16,Cash,Salesperson_53,175.77,94.09,81.68,11,4,2018
INV-021874,2020-12-22,Product_34,Electronics,South,Customer_660,12,178.91,0.01,Debit Card,Salesperson_75,2125.45,1484.77,640.68,12,4,2020
INV-024495,2019-03-04,Product_29,Clothing,North,Customer_876,12,486.31,0.11,Bank Transfer,Salesperson_4,5193.79,3991.92,1201.87,3,1,2019
INV-003814,2022-08-06,Product_39,Home & Garden,West,Customer_685,24,499.44,0.28,Credit Card,Salesperson_83,8630.32,4807.39,3822.93,8,3,2022
INV-032368,2021-01-25,Product_42,Home & Garden,South,Customer_514,36,133.94,0.09,Credit Card,Salesperson_91,4387.87,2311.8,2076.07,1,1,2021
INV-033417,2020-09-26,Product_32,Home & Garden,West,Customer_234,42,268.89,0.22,PayPal,Salesperson_12,8808.84,5275.35,3533.49,9,3,2020
INV-008046,2021-04-23,Product_25,Clothing,South,Customer_830,4,161.81,0.02,Cash,Salesperson_52,634.3,442.59,191.71,4,2,2021
INV-033834,2022-10-30,Product_33,Home & Garden,South,Customer_471,18,23.96,0.19,PayPal,Salesperson_64,349.34,253.48,95.86,10,4,2022
INV-015612,2021-08-28,Product_30,Sports,East,Customer_522,45,159.99,0.22,PayPal,Salesperson_87,5615.65,3099.06,2516.59,8,3,2021
INV-032506,2020-04-13,Product_5,Home & Garden,North,Customer_109,14,352.66,0.23,Debit Card,Salesperson_79,3801.67,2264.49,1537.18,4,2,2020
INV-022969,2021-05-06,Product_15,Home & Garden,Central,Customer_293,31,183.49,0.29,PayPal,Salesperson_22,4038.61,3820.69,217.92,5,2,2021
INV-044140,2022-06-19,Product_26,Toys,North,Customer_946,44,200.31,0.09,PayPal,Salesperson_27,8020.41,5342.98,2677.43,6,2,2022
INV-019332,2020-09-26,Product_20,Clothing,South,Customer_18,8,340.44,0.3,Credit Card,Salesperson_90,1906.46,1735.8,170.66,9,3,2020
INV-032944,2019-05-19,Product_19,Toys,North,Customer_296,18,333.78,0.13,,Salesperson_5,5226.99,3562.72,1664.27,5,2,2019
INV-012292,2020-09-05,Product_10,Toys,West,Customer_794,44,348.78,0.28,Bank Transfer,Salesperson_81,11049.35,8439.22,2610.13,9,3,2020
INV-029047,2018-09-08,Product_32,Toys,West,Customer_975,34,215.82,0.2,PayPal,Salesperson_79,5870.3,3290.17,2580.13,9,3,2018
INV-029852,2022-10-12,Product_12,Electronics,South,Customer_773,16,290.08,0.27,Cash,Salesperson_58,3388.13,2932.82,455.31,10,4,2022
INV-044322,2021-07-15,Product_3,Home & Garden,South,Customer_365,34,408.66,0.2,PayPal,Salesperson_49,11115.55,6154.29,4961.26,7,3,2021
INV-032239,2019-08-19,Product_24,Clothing,North,Customer_530,26,17.23,0.29,Bank Transfer,Salesperson_100,318.07,300.73,17.34,8,3,2019
INV-012986,2018-12-24,Product_42,Electronics,East,Customer_882,41,61.93,0.14,PayPal,Salesperson_67,2183.65,1431.54,752.11,12,4,2018
INV-005850,2020-05-07,Product_24,Toys,East,Customer_232,3,210.99,0.2,Credit Card,Salesperson_94,506.38,277.73,228.65,5,2,2020
INV-023202,2021-08-14,Product_38,Toys,Central,Customer_254,41,71.99,0.06,PayPal,Salesperson_62,2774.49,1728.66,1045.83,8,3,2021
INV-029653,2019-09-11,Product_9,Clothing,West,Customer_769,14,190.86,0.24,Credit Card,Salesperson_6,2030.75,1764.4,266.35,9,3,2019
INV-015305,2022-01-02,Product_1,Toys,South,Customer_723,11,279.0,0.16,PayPal,Salesperson_87,2577.96,1365.04,1212.92,1,1,2022
INV-019763,2021-08-18,Product_34,Clothing,,Customer_876,48,359.48,0.28,Bank Transfer,Salesperson_71,12423.63,10579.1,1844.53,8,3,2021
INV-017956,2019-07-07,Product_25,Toys,Central,Customer_501,18,155.62,0.23,Credit Card,Salesperson_8,2156.89,1832.3,324.59,7,3,2019
INV-049674,2020-01-25,Product_11,Electronics,West,Customer_467,21,394.47,0.16,Bank Transfer,Salesperson_30,6958.45,5087.6,1870.85,1,1,2020
INV-011001,2021-08-22,Product_7,Sports,East,Customer_718,18,186.16,0.26,Debit Card,Salesperson_38,2479.65,1573.52,906.13,8,3,2021
INV-017231,2021-12-16,Product_3,Sports,West,Customer_536,33,130.88,0.2,Bank Transfer,Salesperson_92,3455.23,2048.01,1407.22,12,4,2021
INV-038726,2019-11-02,Product_3,Home & Garden,West,Customer_48,19,493.5,0.29,Debit Card,Salesperson_51,6657.32,5144.05,1513.27,11,4,2019
INV-002081,2018-04-06,Product_6,Sports,East,Customer_35,32,329.79,0.03,Debit Card,Salesperson_41,10236.68,5156.63,5080.05,4,2,2018
INV-042135,2018-07-10,Product_7,Home & Garden,East,Customer_637,27,451.36,0.27,Cash,Salesperson_83,8896.31,7513.7,1382.61,7,3,2018
INV-041510,2021-04-05,Product_34,Toys,West,Customer_133,14,399.78,0.22,Credit Card,Salesperson_4,4365.6,3764.02,601.58,4,2,2021
INV-024926,2018-04-20,Product_2,Sports,West,Customer_598,3,491.37,0.12,PayPal,Salesperson_19,1297.22,667.52,629.7,4,2,2018
INV-004185,2022-10-26,Product_36,Toys,East,Customer_520,15,335.3,0.04,Bank Transfer,Salesperson_19,4828.32,2093.52,2734.8,10,4,2022
INV-006771,2019-04-27,Product_46,Home & Garden,East,Customer_680,40,428.37,0.15,PayPal,Salesperson_59,14564.58,11251.39,3313.19,4,2,2019
INV-003097,2022-05-10,Product_4,Toys,North,Customer_97,43,86.84,0.26,Bank Transfer,Salesperson_96,2763.25,2290.2,473.05,5,2,2022
INV-003601,2021-07-10,Product_11,Electronics,West,Customer_498,49,373.19,0.25,Credit Card,Salesperson_40,13714.73,9222.05,4492.68,7,3,2021
INV-020540,2019-08-14,Product_4,Clothing,North,Customer_24,40,304.21,0.23,Debit Card,Salesperson_82,9369.67,8167.13,1202.54,8,3,2019
INV-018049,2020-08-02,,Electronics,East,Customer_513,11,353.04,0.07,Credit Card,Salesperson_34,3611.6,1716.02,1895.58,8,3,2020
INV-037806,2019-09-26,Product_3,Clothing,South,Customer_347,25,71.12,0.17,Credit Card,Salesperson_81,1475.74,1060.9,414.84,9,3,2019
INV-042714,2022-07-14,Product_1,Toys,South,Customer_397,45,44.69,0.01,Bank Transfer,Salesperson_18,1990.94,1238.03,752.91,7,3,2022
INV-046603,2018-04-07,Product_5,Sports,North,Customer_968,26,470.34,0.02,PayPal,Salesperson_88,11984.26,7360.02,4624.24,4,2,2018
INV-027458,2018-04-26,Product_28,Toys,South,Customer_204,38,238.94,0.01,Debit Card,Salesperson_32,8988.92,3987.51,5001.41,4,2,2018
INV-035866,2022-02-12,Product_18,Toys,East,Customer_585,40,248.13,0.1,PayPal,Salesperson_71,8932.68,6904.76,2027.92,2,1,2022
INV-030498,2021-02-01,Product_17,Sports,South,Customer_716,24,218.51,0.12,Cash,Salesperson_58,4614.93,3541.58,1073.35,2,1,2021
INV-048186,2019-10-02,Product_42,Toys,East,Customer_530,30,144.87,0.12,Credit Card,Salesperson_23,3824.57,2992.98,831.59,10,4,2019
INV-010097,2020-06-12,Product_34,Electronics,West,Customer_895,27,355.94,0.1,PayPal,Salesperson_60,8649.34,5613.62,3035.72,6,2,2020
INV-012141,2018-12-31,Product_13,Sports,Central,Customer_428,14,453.51,0.15,PayPal,Salesperson_81,5396.77,3716.38,1680.39,12,4,2018
INV-044216,2021-11-24,Product_34,Sports,Central,Customer_618,43,29.03,0.27,Debit Card,Salesperson_43,911.25,747.35,163.9,11,4,2021
INV-006538,2020-02-05,Product_20,Clothing,Central,Customer_247,34,336.12,0.26,Debit Card,Salesperson_85,8456.78,5695.55,2761.23,2,1,2020
INV-048296,2019-11-17,Product_24,Sports,South,Customer_653,49,245.02,0.24,Debit Card,Salesperson_43,9124.54,8004.79,1119.75,11,4,2019
INV-031558,2020-05-18,Product_9,Electronics,North,Customer_211,13,213.97,0.22,Debit Card,Salesperson_22,2169.66,1428.38,741.28,5,2,2020
INV-006253,2018-11-15,Product_5,Toys,Central,Customer_804,32,439.89,0.2,PayPal,Salesperson_23,11261.18,8068.86,3192.32,11,4,2018
INV-014843,2021-06-09,Product_50,Home & Garden,South,Customer_101,5,205.63,0.19,Bank Transfer,Salesperson_18,832.8,473.11,359.69,6,2,2021
INV-034758,2018-01-16,Product_14,Home & Garden,Central,Customer_432,5,370.39,0.04,Debit Card,Salesperson_56,1777.87,1014.51,763.36,1,1,2018
INV-008471,2019-01-15,Product_16,Toys,Central,Customer_7,27,42.36,0.09,Credit Card,Salesperson_93,1040.79,529.55,511.24,1,1,2019
INV-031422,2019-03-19,Product_34,Home & Garden,South,Customer_112,10,435.86,0.01,Credit Card,Salesperson_1,4315.01,3011.28,1303.73,3,1,2019
INV-006953,2020-11-06,Product_9,Toys,Central,Customer_62,3,213.3,0.0,Credit Card,Salesperson_30,639.9,320.35,319.55,11,4,2020
INV-024850,2019-11-21,Product_17,Sports,West,Customer_369,38,42.99,0.04,PayPal,Salesperson_36,1568.28,781.75,786.53,11,4,2019
INV-003313,2020-03-06,Product_41,Electronics,Central,Customer_6,26,114.19,0.26,Cash,Salesperson_27,2197.02,1414.13,782.89,3,1,2020
INV-004061,2019-08-18,Product_15,Toys,Central,Customer_510,33,316.29,0.17,Credit Card,Salesperson_14,8663.18,4546.83,4116.35,8,3,2019
INV-028427,2019-03-05,Product_2,Toys,Central,Customer_291,17,142.7,0.23,,Salesperson_60,1867.94,1244.39,623.55,3,1,2019
INV-046386,2021-02-06,Product_24,Sports,Central,Customer_712,3,411.06,0.09,Debit Card,Salesperson_5,1122.19,675.36,446.83,2,1,2021
INV-000511,2020-01-26,Product_41,Sports,,Customer_798,3,191.6,0.06,Credit Card,Salesperson_57,540.31,290.65,249.66,1,1,2020
INV-042206,2022-05-24,Product_35,Electronics,Central,Customer_788,32,479.92,0.0,Cash,Salesperson_78,15357.44,6153.63,9203.81,5,2,2022
INV-022195,2022-02-23,Product_39,Sports,East,Customer_291,22,271.58,0.03,PayPal,Salesperson_84,5795.52,4048.28,1747.24,2,1,2022
INV-047387,2022-04-22,Product_22,Electronics,South,Customer_622,9,402.22,0.23,PayPal,Salesperson_19,2787.38,1689.45,1097.93,4,2,2022
INV-043562,2019-07-05,Product_26,Clothing,North,Customer_34,35,314.31,0.29,Bank Transfer,Salesperson_62,7810.6,6364.97,1445.63,7,3,2019
INV-022328,2019-08-26,Product_34,Toys,West,Customer_701,26,427.4,0.19,Cash,Salesperson_34,9001.04,5779.54,3221.5,8,3,2019
INV-010489,2019-03-29,Product_48,Home & Garden,Central,Customer_691,9,57.34,0.29,Bank Transfer,Salesperson_9,366.4,235.92,130.48,3,1,2019
INV-016001,2018-09-19,Product_50,Sports,East,Customer_792,17,168.31,0.09,PayPal,Salesperson_53,2603.76,1623.8,979.96,9,3,2018
INV-045779,2022-09-15,Product_47,Clothing,South,Customer_983,11,121.73,0.07,Debit Card,Salesperson_20,1245.3,896.82,348.48,9,3,2022
